seqid,start,end,strand,gene_name
NZ_LR881938.1,4141982,4142899,+,oxyR
NZ_LR881938.1,4142882,4144282,-,sthA
NZ_LR881938.1,4144613,4145263,+,fabR
NZ_LR881938.1,4145263,4145622,+,yijD
NZ_LR881938.1,4145662,4146762,-,trmA
NZ_LR881938.1,4147131,4148975,+,btuB
NZ_LR881938.1,4148920,4149777,+,murI
NZ_LR881938.1,4150151,4151692,+,IEU92_RS20030
NZ_LR881938.1,4151864,4151939,+,IEU92_RS20035
NZ_LR881938.1,4152133,4155036,+,IEU92_RS20040
NZ_LR881938.1,4155131,4155246,+,rrf
NZ_LR881938.1,4155549,4156577,+,murB
NZ_LR881938.1,4156574,4157539,+,birA
NZ_LR881938.1,4157568,4158518,-,coaA
NZ_LR881938.1,4158880,4158955,+,IEU92_RS20065
NZ_LR881938.1,4158964,4159048,+,IEU92_RS20070
NZ_LR881938.1,4159165,4159239,+,IEU92_RS20075
NZ_LR881938.1,4159246,4159321,+,IEU92_RS20080
NZ_LR881938.1,4159436,4160620,+,tuf
NZ_LR881938.1,4160850,4161233,+,secE
NZ_LR881938.1,4161235,4161780,+,nusG
NZ_LR881938.1,4161939,4162367,+,rplK
NZ_LR881938.1,4162371,4163075,+,rplA
NZ_LR881938.1,4163488,4163985,+,rplJ
NZ_LR881938.1,4164052,4164417,+,rplL
NZ_LR881938.1,4164737,4168765,+,rpoB
NZ_LR881938.1,4168842,4173065,+,rpoC
NZ_LR881938.1,4173278,4173817,+,yjaZ
NZ_LR881938.1,4174227,4175360,-,thiH
NZ_LR881938.1,4175357,4176127,-,thiG
NZ_LR881938.1,4176129,4176329,-,thiS
NZ_LR881938.1,4176313,4177068,-,thiF
NZ_LR881938.1,4177061,4177696,-,thiE
NZ_LR881938.1,4177696,4179591,-,thiC
NZ_LR881938.1,4179824,4180300,-,rsd
NZ_LR881938.1,4180395,4181168,+,nudC
NZ_LR881938.1,4181208,4182272,+,hemE
NZ_LR881938.1,4182282,4182953,+,nfi
NZ_LR881938.1,4182996,4183586,+,yjaG
NZ_LR881938.1,4183773,4184045,+,hupA
NZ_LR881938.1,4184058,4184753,+,yjaH
NZ_LR881938.1,4184755,4185180,-,zraP
NZ_LR881938.1,4185418,4186815,+,zraS
NZ_LR881938.1,4186812,4188137,+,zraR
NZ_LR881938.1,4188134,4189423,-,purD
NZ_LR881938.1,4189435,4191024,-,purH
NZ_LR881938.1,4191639,4193180,+,IEU92_RS20225
NZ_LR881938.1,4193266,4193341,+,IEU92_RS20230
NZ_LR881938.1,4193535,4196438,+,IEU92_RS20235
NZ_LR881938.1,4196534,4196649,+,rrf
NZ_LR881938.1,4196726,4197109,+,yjaA
NZ_LR881938.1,4197172,4197615,-,yjaB
NZ_LR881938.1,4197772,4198701,+,metA
NZ_LR881938.1,4198970,4200571,+,aceB
NZ_LR881938.1,4200601,4201905,+,aceA
NZ_LR881938.1,4202088,4203824,+,aceK
NZ_LR881938.1,4203793,4205979,-,espL4
NZ_LR881938.1,4206296,4207120,-,iclR
NZ_LR881938.1,4207320,4211003,+,metH
NZ_LR881938.1,4211223,4212854,+,yjbB
NZ_LR881938.1,4212945,4213634,-,pepE
NZ_LR881938.1,4213846,4214718,+,rluF
NZ_LR881938.1,4214851,4215123,-,yjbD
NZ_LR881938.1,4215376,4216725,-,lysC
NZ_LR881938.1,4217250,4218899,+,pgi
NZ_LR881938.1,4219398,4219640,+,yjbE
NZ_LR881938.1,4219754,4220392,+,yjbF
NZ_LR881938.1,4220389,4221126,+,yjbG
NZ_LR881938.1,4221126,4223222,+,yjbH
NZ_LR881938.1,4223269,4223547,-,IEU92_RS20340
NZ_LR881938.1,4223548,4223691,+,IEU92_RS20345
NZ_LR881938.1,4223817,4224227,+,psiE
NZ_LR881938.1,4224271,4225746,-,xylE
NZ_LR881938.1,4226118,4227008,-,malG
NZ_LR881938.1,4227023,4228567,-,malF
NZ_LR881938.1,4228721,4229911,-,malE
NZ_LR881938.1,4230276,4231391,+,malK
NZ_LR881938.1,4231463,4232803,+,lamB
NZ_LR881938.1,4233046,4233966,+,malM
NZ_LR881938.1,4235998,4236495,+,ubiC
NZ_LR881938.1,4236508,4237380,+,ubiA
NZ_LR881938.1,4237535,4239958,-,plsB
NZ_LR881938.1,4240129,4240497,+,dgkA
NZ_LR881938.1,4240607,4241215,+,lexA
NZ_LR881938.1,4241288,4242613,+,dinF
NZ_LR881938.1,4242729,4242938,+,yjbJ
NZ_LR881938.1,4242980,4243495,-,zur
NZ_LR881938.1,4245161,4246198,+,dusA
NZ_LR881938.1,4246332,4246574,+,pspG
NZ_LR881938.1,4246740,4247723,-,qorA
NZ_LR881938.1,4247806,4249221,+,dnaB
NZ_LR881938.1,4249274,4250353,+,alr
NZ_LR881938.1,4250606,4251799,+,tyrB
NZ_LR881938.1,4252301,4252504,-,yjbS
NZ_LR881938.1,4252906,4253619,+,aphA
NZ_LR881938.1,4253730,4254146,+,yjbQ
NZ_LR881938.1,4254150,4254506,+,yjbR
NZ_LR881938.1,4254541,4257363,-,uvrA
NZ_LR881938.1,4257617,4258153,+,ssb1
NZ_LR881938.1,4258252,4258533,-,yjcB
NZ_LR881938.1,4258963,4260549,+,pdeC
NZ_LR881938.1,4260552,4260875,-,soxS
NZ_LR881938.1,4260961,4261425,+,soxR
NZ_LR881938.1,4261971,4263320,+,ghxP
NZ_LR881938.1,4263472,4265121,+,yjcE
NZ_LR881938.1,4265275,4266567,-,espX5
NZ_LR881938.1,4266745,4268394,-,actP
NZ_LR881938.1,4268391,4268705,-,yjcH
NZ_LR881938.1,4268905,4270863,-,acs
NZ_LR881938.1,4271256,4272692,+,nrfA
NZ_LR881938.1,4272737,4273303,+,nrfB
NZ_LR881938.1,4273300,4273971,+,nrfC
NZ_LR881938.1,4273968,4274924,+,nrfD
NZ_LR881938.1,4274944,4276662,+,nrfE
NZ_LR881938.1,4276655,4277038,+,nrfF
NZ_LR881938.1,4277035,4277631,+,nrfG
NZ_LR881938.1,4277973,4279286,+,gltP
NZ_LR881938.1,4279930,4280619,-,yjcO
NZ_LR881938.1,4280713,4282860,-,fdhF
NZ_LR881938.1,4283058,4284524,-,mdtP
NZ_LR881938.1,4284521,4286572,-,mdtO
NZ_LR881938.1,4286572,4287603,-,mdtN
NZ_LR881938.1,4287622,4287897,-,ytcA
NZ_LR881938.1,4288106,4290091,-,yjcS
NZ_LR881938.1,4290364,4291293,-,alsK
NZ_LR881938.1,4291277,4291972,-,alsE
NZ_LR881938.1,4291983,4292963,-,alsC
NZ_LR881938.1,4292942,4294474,-,alsA
NZ_LR881938.1,4294601,4295536,-,alsB
NZ_LR881938.1,4295595,4296485,-,alsR
NZ_LR881938.1,4296844,4297293,+,rpiB
NZ_LR881938.1,4297362,4297691,+,yjdP
NZ_LR881938.1,4297838,4298596,-,phnP
NZ_LR881938.1,4298598,4299032,-,phnO
NZ_LR881938.1,4299019,4299576,-,phnN
NZ_LR881938.1,4299576,4300712,-,phnM
NZ_LR881938.1,4300709,4301389,-,phnL
NZ_LR881938.1,4301500,4302258,-,phnK
NZ_LR881938.1,4302255,4303100,-,phnJ
NZ_LR881938.1,4303093,4304157,-,phnI
NZ_LR881938.1,4304157,4304741,-,phnH
NZ_LR881938.1,4304738,4305190,-,phnG
NZ_LR881938.1,4305191,4305916,-,phnF
NZ_LR881938.1,4306830,4307846,-,phnD
NZ_LR881938.1,4307871,4308659,-,phnC
NZ_LR881938.1,4308792,4309235,-,yjdN
NZ_LR881938.1,4309893,4310228,-,yjdM
NZ_LR881938.1,4310629,4312857,+,crfC
NZ_LR881938.1,4312854,4313732,+,rdcB
NZ_LR881938.1,4313996,4315498,+,proP
NZ_LR881938.1,4315610,4315699,+,pmrR
NZ_LR881938.1,4315675,4316775,-,pmrB
NZ_LR881938.1,4316776,4317444,-,basR
NZ_LR881938.1,4317441,4319084,-,eptA
NZ_LR881938.1,4319188,4320525,-,adiC
NZ_LR881938.1,4320662,4321423,-,adiY
NZ_LR881938.1,4321748,4324015,-,adiA
NZ_LR881938.1,4324214,4325122,-,melR
NZ_LR881938.1,4325405,4326760,+,melA
NZ_LR881938.1,4326863,4328284,+,melB
NZ_LR881938.1,4328423,4329052,-,yjdF
NZ_LR881938.1,4329174,4330820,-,fumB
NZ_LR881938.1,4330898,4332238,-,dcuB
NZ_LR881938.1,4332809,4333528,-,dcuR
NZ_LR881938.1,4333525,4335156,-,dcuS
NZ_LR881938.1,4335337,4335567,+,yjdI
NZ_LR881938.1,4335579,4335851,+,yjdJ
NZ_LR881938.1,4336078,4336374,+,ghoS
NZ_LR881938.1,4336402,4336575,+,ghoT
NZ_LR881938.1,4336694,4338211,-,lysS
NZ_LR881938.1,4338448,4339905,-,dtpC
NZ_LR881938.1,4339964,4342111,-,cadA
NZ_LR881938.1,4342191,4343525,-,cadB
NZ_LR881938.1,4343890,4345428,-,cadC
NZ_LR881938.1,4346045,4346120,-,IEU92_RS20880
NZ_LR881938.1,4346227,4346802,-,dicD
NZ_LR881938.1,4346839,4348536,-,dsbD
NZ_LR881938.1,4348512,4348850,-,cutA
NZ_LR881938.1,4348966,4350267,-,dcuA
NZ_LR881938.1,4350385,4351821,-,aspA
NZ_LR881938.1,4352158,4352634,+,fxsA
NZ_LR881938.1,4352650,4353906,-,yjeH
NZ_LR881938.1,4354182,4354475,+,groS
NZ_LR881938.1,4354519,4356165,+,groL
NZ_LR881938.1,4356303,4356656,+,yjeI
NZ_LR881938.1,4356859,4357728,-,yjeJ
NZ_LR881938.1,4358123,4359151,-,epmB
NZ_LR881938.1,4359193,4359759,+,efp
NZ_LR881938.1,4359811,4359936,+,ecnA
NZ_LR881938.1,4360047,4360193,+,ecnB
NZ_LR881938.1,4360369,4360686,+,sugE
NZ_LR881938.1,4360683,4361216,-,blc
NZ_LR881938.1,4361305,4362438,-,ampC
NZ_LR881938.1,4362501,4362860,-,frdD
NZ_LR881938.1,4362871,4363266,-,frdC
NZ_LR881938.1,4363277,4364011,-,frdB
NZ_LR881938.1,4364004,4365812,-,frdA
NZ_LR881938.1,4366137,4367114,+,epmA
NZ_LR881938.1,4367333,4368835,+,yjeM
NZ_LR881938.1,4368887,4369201,+,yjeN
NZ_LR881938.1,4369198,4369512,+,yjeO
NZ_LR881938.1,4369541,4372864,-,mscM
NZ_LR881938.1,4372886,4373854,-,asd
NZ_LR881938.1,4373951,4375003,-,rsgA
NZ_LR881938.1,4375098,4375643,+,orn
NZ_LR881938.1,4375854,4375929,+,IEU92_RS21035
NZ_LR881938.1,4375966,4376041,+,IEU92_RS21040
NZ_LR881938.1,4376077,4376152,+,IEU92_RS21045
NZ_LR881938.1,4376386,4376439,+,IEU92_RS21050
NZ_LR881938.1,4376422,4377561,-,queG
NZ_LR881938.1,4377560,4379107,+,nnr
NZ_LR881938.1,4379079,4379540,+,tsaE
NZ_LR881938.1,4379559,4380896,+,amiB
NZ_LR881938.1,4380906,4382753,+,mutL
NZ_LR881938.1,4382746,4383696,+,miaA
NZ_LR881938.1,4383782,4384090,+,hfq
NZ_LR881938.1,4384166,4385446,+,hflX
NZ_LR881938.1,4385532,4386791,+,hflK
NZ_LR881938.1,4386794,4387798,+,hflC
NZ_LR881938.1,4387880,4388077,+,yjeT
NZ_LR881938.1,4388181,4389479,+,purA
NZ_LR881938.1,4389684,4390109,+,nsrR
NZ_LR881938.1,4390148,4392589,+,rnr
NZ_LR881938.1,4392769,4393500,+,rlmB
NZ_LR881938.1,4393627,4394028,+,yjfI
NZ_LR881938.1,4394047,4394745,+,yjfJ
NZ_LR881938.1,4394796,4395455,+,yjfK
NZ_LR881938.1,4395473,4395871,+,yjfL
NZ_LR881938.1,4395881,4396519,+,yjfM
NZ_LR881938.1,4396522,4397685,+,yjfC
NZ_LR881938.1,4397769,4399394,+,aidB
NZ_LR881938.1,4399511,4399786,-,yjfN
NZ_LR881938.1,4399935,4400264,-,bsmA
NZ_LR881938.1,4400446,4401195,+,yjfP
NZ_LR881938.1,4401192,4401947,-,ulaR
NZ_LR881938.1,4402055,4403119,-,ulaG
NZ_LR881938.1,4403474,4404871,+,ulaA
NZ_LR881938.1,4404887,4405192,+,ulaB
NZ_LR881938.1,4405202,4405666,+,ulaC
NZ_LR881938.1,4405680,4406330,+,ulaD
NZ_LR881938.1,4406340,4407194,+,ulaE
NZ_LR881938.1,4407194,4407880,+,ulaF
NZ_LR881938.1,4408010,4408285,-,yjfY
NZ_LR881938.1,4408612,4409007,+,rpsF
NZ_LR881938.1,4409014,4409328,+,priB
NZ_LR881938.1,4409333,4409560,+,rpsR
NZ_LR881938.1,4409602,4410051,+,rplI
NZ_LR881938.1,4410122,4410916,-,yjfZ
NZ_LR881938.1,4411573,4412211,-,ytfB
NZ_LR881938.1,4412429,4413049,+,fklB
NZ_LR881938.1,4413358,4414770,+,cycA
NZ_LR881938.1,4414815,4415477,-,ytfE
NZ_LR881938.1,4415585,4416550,-,ytfF
NZ_LR881938.1,4416658,4417518,-,qorB
NZ_LR881938.1,4417607,4417987,+,ytfH
NZ_LR881938.1,4418116,4420059,-,cpdB
NZ_LR881938.1,4420249,4420989,+,cysQ
NZ_LR881938.1,4421201,4422139,+,ytfI
NZ_LR881938.1,4422202,4422756,-,ytfJ
NZ_LR881938.1,4423081,4423287,+,ytfK
NZ_LR881938.1,4423366,4424709,-,paeA
NZ_LR881938.1,4425032,4425670,-,msrA
NZ_LR881938.1,4425876,4427609,+,tamA
NZ_LR881938.1,4427606,4431385,+,tamB
NZ_LR881938.1,4431388,4431729,+,ytfP
NZ_LR881938.1,4431941,4432192,+,chpS
NZ_LR881938.1,4432186,4432536,+,chpB
NZ_LR881938.1,4432616,4433146,-,ppa
NZ_LR881938.1,4433456,4434412,+,ytfQ
NZ_LR881938.1,4434552,4436054,+,ytfR
NZ_LR881938.1,4436068,4437090,+,ytfT
NZ_LR881938.1,4437077,4438072,+,yjfF
NZ_LR881938.1,4438105,4439103,-,fbp
NZ_LR881938.1,4439279,4440652,+,mpl
NZ_LR881938.1,4440808,4441359,-,yjgA
NZ_LR881938.1,4441453,4442805,+,pmbA
NZ_LR881938.1,4442984,4443349,+,cybC
NZ_LR881938.1,4443394,4443858,-,nrdG
NZ_LR881938.1,4444016,4446154,-,nrdD
NZ_LR881938.1,4446548,4448203,-,treC
NZ_LR881938.1,4448253,4449674,-,treB
NZ_LR881938.1,4449793,4450740,-,treR
NZ_LR881938.1,4450925,4450978,+,mgtL
NZ_LR881938.1,4451119,4453815,+,mgtA
NZ_LR881938.1,4454021,4454407,-,ridA
NZ_LR881938.1,4454480,4454941,-,pyrI
NZ_LR881938.1,4454954,4455889,-,pyrB
NZ_LR881938.1,4455893,4456027,-,pyrL
NZ_LR881938.1,4456308,4456703,-,yjgH
NZ_LR881938.1,4456834,4457547,-,bdcA
NZ_LR881938.1,4457618,4458211,+,bdcR
NZ_LR881938.1,4458356,4458808,+,tabA
NZ_LR881938.1,4458931,4460745,+,yjgL
NZ_LR881938.1,4460801,4461805,-,argF
NZ_LR881938.1,4461967,4462383,+,rraB
NZ_LR881938.1,4462528,4463031,-,yjgM
NZ_LR881938.1,4463224,4464420,+,yjgN
NZ_LR881938.1,4464476,4467331,-,valS
NZ_LR881938.1,4467331,4467774,-,holC
NZ_LR881938.1,4467934,4469445,-,pepA
NZ_LR881938.1,4469599,4469649,+,ytgA
NZ_LR881938.1,4469712,4470812,+,lptF
NZ_LR881938.1,4470812,4471894,+,lptG
NZ_LR881938.1,4472055,4473557,-,yjgR
NZ_LR881938.1,4473635,4474633,-,idnR
NZ_LR881938.1,4474700,4476019,-,idnT
NZ_LR881938.1,4476081,4476845,-,idnO
NZ_LR881938.1,4476869,4477900,-,idnD
NZ_LR881938.1,4478117,4478680,+,idnK
NZ_LR881938.1,4478684,4479703,-,ahr
NZ_LR881938.1,4479899,4479983,+,IEU92_RS21560
NZ_LR881938.1,4480226,4481434,+,IEU92_RS21565
NZ_LR881938.1,4481766,4482994,+,IEU92_RS21570
NZ_LR881938.1,4485597,4486943,-,insG
NZ_LR881938.1,4487552,4488769,+,nanX
NZ_LR881938.1,4488781,4489899,+,nanY
NZ_LR881938.1,4489942,4490067,+,ythA
NZ_LR881938.1,4490120,4490377,-,IEU92_RS21605
NZ_LR881938.1,4490400,4490603,+,IEU92_RS21610
NZ_LR881938.1,4490960,4492111,-,IEU92_RS21620
NZ_LR881938.1,4493370,4493627,+,IEU92_RS21635
NZ_LR881938.1,4494184,4494951,-,fecE
NZ_LR881938.1,4494952,4495908,-,fecD
NZ_LR881938.1,4495905,4496903,-,fecC
NZ_LR881938.1,4496900,4497802,-,fecB
NZ_LR881938.1,4497847,4500171,-,fecA
NZ_LR881938.1,4500258,4501211,-,fecR
NZ_LR881938.1,4501208,4501729,-,fecI
NZ_LR881938.1,4501866,4501934,+,ykiE
NZ_LR881938.1,4502832,4503818,-,yjhU
NZ_LR881938.1,4504165,4505514,-,yjhF
NZ_LR881938.1,4505621,4507588,-,yjhG
NZ_LR881938.1,4507599,4508504,-,yjhH
NZ_LR881938.1,4508509,4509297,-,yjhI
NZ_LR881938.1,4509600,4510382,-,sgcR
NZ_LR881938.1,4510399,4511031,-,sgcE
NZ_LR881938.1,4511043,4511474,-,sgcA
NZ_LR881938.1,4511605,4512411,-,sgcQ
NZ_LR881938.1,4512424,4513737,-,sgcC
NZ_LR881938.1,4513749,4514027,-,sgcB
NZ_LR881938.1,4514024,4515145,-,sgcX
NZ_LR881938.1,4515931,4516677,-,yjhP
NZ_LR881938.1,4516733,4517278,-,yjhQ
NZ_LR881938.1,4517290,4517547,-,topAI
NZ_LR881938.1,4518038,4518169,-,IEU92_RS22515
NZ_LR881938.1,4520091,4520189,+,IEU92_RS22770
NZ_LR881938.1,4521153,4522259,-,nanM
NZ_LR881938.1,4522279,4522995,-,nanC
NZ_LR881938.1,4524451,4525053,+,fimB
NZ_LR881938.1,4525531,4526127,+,fimE
NZ_LR881938.1,4526609,4527157,+,fimA
NZ_LR881938.1,4527222,4527761,+,fimI
NZ_LR881938.1,4527798,4528523,+,fimC
NZ_LR881938.1,4528590,4531226,+,fimD
NZ_LR881938.1,4531236,4531766,+,fimF
NZ_LR881938.1,4531839,4532282,+,IEU92_RS21825
NZ_LR881938.1,4532302,4533204,+,fimH
NZ_LR881938.1,4533447,4534790,-,gntP
NZ_LR881938.1,4535130,4536314,+,uxuA
NZ_LR881938.1,4536395,4537855,+,uxuB
NZ_LR881938.1,4538070,4538843,+,uxuR
NZ_LR881938.1,4538984,4539814,-,yjiC
NZ_LR881938.1,4540101,4540169,+,IEU92_RS22780
NZ_LR881938.1,4540148,4540291,+,ytiD
NZ_LR881938.1,4540407,4540490,+,idlP
NZ_LR881938.1,4540487,4540879,+,iraD
NZ_LR881938.1,4540872,4541783,-,hypT
NZ_LR881938.1,4541848,4543020,-,iadA
NZ_LR881938.1,4543033,4543494,-,yjiG
NZ_LR881938.1,4543491,4544174,-,yjiH
NZ_LR881938.1,4544424,4544978,+,kptA
NZ_LR881938.1,4544991,4546169,-,yjiJ
NZ_LR881938.1,4546237,4547097,-,yjiK
NZ_LR881938.1,4547162,4547419,-,ytiA
NZ_LR881938.1,4547416,4548183,-,yjiL
NZ_LR881938.1,4548193,4549344,-,yjiM
NZ_LR881938.1,4549460,4550740,-,yjiN
NZ_LR881938.1,4550781,4552013,-,mdtM
NZ_LR881938.1,4553656,4555068,-,yjiR
NZ_LR881938.1,4555245,4555409,+,yjiS
NZ_LR881938.1,4560406,4561452,-,mcrC
NZ_LR881938.1,4561452,4562831,-,mcrB
NZ_LR881938.1,4562993,4563334,-,symE
NZ_LR881938.1,4563562,4564956,-,hsdS
NZ_LR881938.1,4564953,4566542,-,hsdM
NZ_LR881938.1,4566743,4570255,-,hsdR
NZ_LR881938.1,4570443,4571357,+,mrr
NZ_LR881938.1,4571403,4572359,-,yjiA
NZ_LR881938.1,4572370,4572573,-,yjiX
NZ_LR881938.1,4572623,4574773,-,btsT
NZ_LR881938.1,4575151,4576806,+,tsr
NZ_LR881938.1,4576855,4578216,-,lgoT
NZ_LR881938.1,4578431,4579345,-,lgoR
NZ_LR881938.1,4579484,4580506,+,lgoD
NZ_LR881938.1,4580644,4582935,-,opgB
NZ_LR881938.1,4583189,4583683,-,yjjA
NZ_LR881938.1,4583732,4584469,-,dnaC
NZ_LR881938.1,4584472,4585011,-,dnaT
NZ_LR881938.1,4585118,4585591,-,yjjB
NZ_LR881938.1,4585582,4586352,-,yjjP
NZ_LR881938.1,4586971,4587696,+,yjjQ
NZ_LR881938.1,4587654,4588331,+,bglJ
NZ_LR881938.1,4588369,4589157,-,fhuF
NZ_LR881938.1,4589298,4589534,+,yjjZ
NZ_LR881938.1,4589573,4589659,-,IEU92_RS22075
NZ_LR881938.1,4589694,4589780,-,IEU92_RS22080
NZ_LR881938.1,4589809,4589895,-,IEU92_RS22085
NZ_LR881938.1,4590163,4591194,-,rsmC
NZ_LR881938.1,4591297,4591710,+,holD
NZ_LR881938.1,4591679,4592125,+,rimI
NZ_LR881938.1,4592140,4592817,+,yjjG
NZ_LR881938.1,4592908,4594497,+,prfC
NZ_LR881938.1,4594890,4595495,+,osmY
NZ_LR881938.1,4595622,4595783,+,ytjA
NZ_LR881938.1,4595905,4596978,+,yjjU
NZ_LR881938.1,4596975,4597754,+,yjjV
NZ_LR881938.1,4598174,4599037,-,yjjW
NZ_LR881938.1,4599009,4600559,-,yjjI
NZ_LR881938.1,4600817,4601596,+,deoC
NZ_LR881938.1,4601723,4603045,+,deoA
NZ_LR881938.1,4603097,4604320,+,deoB
NZ_LR881938.1,4604377,4605096,+,deoD
NZ_LR881938.1,4605263,4606594,+,yjjJ
NZ_LR881938.1,4606595,4607611,-,lplA
NZ_LR881938.1,4607639,4608283,-,ytjB
NZ_LR881938.1,4608389,4609357,+,serB
NZ_LR881938.1,4609406,4610788,+,radA
NZ_LR881938.1,4610809,4612041,+,nadR
NZ_LR881938.1,4612075,4612242,+,nadS
NZ_LR881938.1,4612349,4614016,-,ettA
NZ_LR881938.1,4614227,4616164,+,sltY
NZ_LR881938.1,4616254,4616580,+,trpR
NZ_LR881938.1,4616727,4617239,-,yjjX
NZ_LR881938.1,4617291,4617938,+,gpmB
NZ_LR881938.1,4617935,4618804,-,robA
NZ_LR881938.1,4619015,4619488,+,creA
NZ_LR881938.1,4619501,4620190,+,creB
NZ_LR881938.1,4620190,4621614,+,creC
NZ_LR881938.1,4621672,4623024,+,creD
NZ_LR881938.1,4623084,4623800,-,arcA
NZ_LR881938.1,4623896,4624036,+,yjjY
NZ_LR881938.1,4624436,4625122,+,yjtD
